"Commune","Année","Semestre","Trimestre","Type de bâtiment","Superficie du terrain","Nombre de ventes","Prix médian","1er quartile du prix","3ème quartile du prix"
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Appartements","Superficie inconnue",310,152500,120000,187000
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",12,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",16,257500,203000,294500
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Appartements","Superficie inconnue",317,152250,120000,185000
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2012","2ème semestre 2012",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",10,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",24,280000,237500,310000
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",2,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",2,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",1,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Appartements","Superficie inconnue",267,150000,118000,190000
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2013","1er semestre 2013",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",7,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",18,264500,235000,285000
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",4,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",1,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",1,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Appartements","Superficie inconnue",252,155000,125000,190000
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2013","2ème semestre 2013",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",12,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",16,256000,215000,317500
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",3,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",1,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Appartements","Superficie inconnue",285,150000,120000,180000
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2014","1er semestre 2014",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",12,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",20,262500,231500,290000
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",2,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Appartements","Superficie inconnue",257,149000,120000,180000
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2014","2ème semestre 2014",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",11,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",12,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",8,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",1,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",1,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",1,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Appartements","Superficie inconnue",267,140000,117591,175000
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2015","1er semestre 2015",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",1,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",9,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",19,269000,205000,300000
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",1,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Appartements","Superficie inconnue",232,155000,125000,188000
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2015","2ème semestre 2015",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",1,,,
"Molenbeek-Saint-Jean","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",13,,,
"Molenbeek-Saint-Jean","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",23,260000,235000,315000
"Molenbeek-Saint-Jean","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",1,,,
"Molenbeek-Saint-Jean","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Molenbeek-Saint-Jean","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
